index,S:all,E:all,I:all,beta:all,v:all,k:all,vol:all,rep:all,phi:all,log_like
5355,0.60602,3.59287e-05,0.000333149,1.11846,1.10153,1.57988,0.396612,0.1,0.1,-137.972
5356,0.60602,3.59287e-05,0.000333149,1.11846,1.10153,1.57988,0.396612,0.1,0.1,-137.972
5357,0.60602,3.59287e-05,0.000333149,1.11846,1.10153,1.57988,0.396612,0.1,0.1,-137.972
5358,0.581841,7.22846e-05,0.000318046,0.909881,1.06556,1.5962,0.381669,0.1,0.1,-139.394
5359,0.578637,2.73242e-05,0.00015325,0.923568,1.20946,1.57047,0.366276,0.1,0.1,-137.007
5360,0.578637,2.73242e-05,0.00015325,0.923568,1.20946,1.57047,0.366276,0.1,0.1,-137.007
5361,0.577266,0.000115669,0.000139954,0.940362,1.2277,1.60208,0.342453,0.1,0.1,-136.031
5362,0.577266,0.000115669,0.000139954,0.940362,1.2277,1.60208,0.342453,0.1,0.1,-136.031
5363,0.577266,0.000115669,0.000139954,0.940362,1.2277,1.60208,0.342453,0.1,0.1,-136.031
5364,0.577266,0.000115669,0.000139954,0.940362,1.2277,1.60208,0.342453,0.1,0.1,-136.031
5365,0.557771,1.73567e-05,3.38692e-05,1.23925,1.2257,1.61058,0.392112,0.1,0.1,-133.615
5366,0.557771,1.73567e-05,3.38692e-05,1.23925,1.2257,1.61058,0.392112,0.1,0.1,-133.615
5367,0.557771,1.73567e-05,3.38692e-05,1.23925,1.2257,1.61058,0.392112,0.1,0.1,-133.615
5368,0.560172,1.6138e-05,7.71391e-05,1.59121,1.11778,1.6053,0.415787,0.1,0.1,-133.495
5369,0.560172,1.6138e-05,7.71391e-05,1.59121,1.11778,1.6053,0.415787,0.1,0.1,-133.495
5370,0.560172,1.6138e-05,7.71391e-05,1.59121,1.11778,1.6053,0.415787,0.1,0.1,-133.495
5371,0.560172,1.6138e-05,7.71391e-05,1.59121,1.11778,1.6053,0.415787,0.1,0.1,-133.495
5372,0.560172,1.6138e-05,7.71391e-05,1.59121,1.11778,1.6053,0.415787,0.1,0.1,-133.495
5373,0.559019,1.07861e-05,3.5871e-05,1.55578,1.18184,1.55883,0.489235,0.1,0.1,-133.08
5374,0.559019,1.07861e-05,3.5871e-05,1.55578,1.18184,1.55883,0.489235,0.1,0.1,-133.08
5375,0.559019,1.07861e-05,3.5871e-05,1.55578,1.18184,1.55883,0.489235,0.1,0.1,-133.08
5376,0.7325,1.58301e-05,2.37254e-05,0.936576,1.2131,1.57321,0.47559,0.1,0.1,-134.623
5377,0.697017,1.88426e-05,2.23298e-05,1.30206,1.21386,1.55194,0.388692,0.1,0.1,-132.88
5378,0.697017,1.88426e-05,2.23298e-05,1.30206,1.21386,1.55194,0.388692,0.1,0.1,-132.88
5379,0.880625,1.44677e-05,1.51459e-05,1.31536,1.20936,1.55653,0.349511,0.1,0.1,-133.243
5380,0.880625,1.44677e-05,1.51459e-05,1.31536,1.20936,1.55653,0.349511,0.1,0.1,-133.243
5381,0.880625,1.44677e-05,1.51459e-05,1.31536,1.20936,1.55653,0.349511,0.1,0.1,-133.243
5382,0.922912,9.15767e-06,2.45566e-05,1.79417,1.0492,1.55443,0.383619,0.1,0.1,-134.525
5383,0.911437,2.98414e-06,1.03619e-05,2.17029,1.13565,1.58538,0.34977,0.1,0.1,-134.087
5384,0.911437,2.98414e-06,1.03619e-05,2.17029,1.13565,1.58538,0.34977,0.1,0.1,-134.087
5385,0.911437,2.98414e-06,1.03619e-05,2.17029,1.13565,1.58538,0.34977,0.1,0.1,-134.087
5386,0.911437,2.98414e-06,1.03619e-05,2.17029,1.13565,1.58538,0.34977,0.1,0.1,-134.087
5387,0.911437,2.98414e-06,1.03619e-05,2.17029,1.13565,1.58538,0.34977,0.1,0.1,-134.087
5388,0.911437,2.98414e-06,1.03619e-05,2.17029,1.13565,1.58538,0.34977,0.1,0.1,-134.087
5389,0.911437,2.98414e-06,1.03619e-05,2.17029,1.13565,1.58538,0.34977,0.1,0.1,-134.087
5390,0.911437,2.98414e-06,1.03619e-05,2.17029,1.13565,1.58538,0.34977,0.1,0.1,-134.087
5391,0.911437,2.98414e-06,1.03619e-05,2.17029,1.13565,1.58538,0.34977,0.1,0.1,-134.087
5392,0.911437,2.98414e-06,1.03619e-05,2.17029,1.13565,1.58538,0.34977,0.1,0.1,-134.087
5393,0.911437,2.98414e-06,1.03619e-05,2.17029,1.13565,1.58538,0.34977,0.1,0.1,-134.087
5394,0.898176,5.70607e-06,2.11999e-05,1.7469,1.01523,1.59435,0.540162,0.1,0.1,-135.476
5395,0.898176,5.70607e-06,2.11999e-05,1.7469,1.01523,1.59435,0.540162,0.1,0.1,-135.476
5396,0.898176,5.70607e-06,2.11999e-05,1.7469,1.01523,1.59435,0.540162,0.1,0.1,-135.476
5397,0.951634,2.22439e-05,4.55255e-06,1.70736,1.11728,1.57029,0.525308,0.1,0.1,-134.691
5398,0.816679,1.58387e-05,5.57776e-06,1.71255,1.04787,1.59477,0.607334,0.1,0.1,-136.052
5399,0.737588,9.36869e-06,1.35291e-06,2.46788,1.12814,1.61191,0.69556,0.1,0.1,-136.442
5400,0.641612,1.48372e-05,7.00777e-07,2.7623,1.18316,1.6045,0.485466,0.1,0.1,-134.905
5401,0.641612,1.48372e-05,7.00777e-07,2.7623,1.18316,1.6045,0.485466,0.1,0.1,-134.905
5402,0.641612,1.48372e-05,7.00777e-07,2.7623,1.18316,1.6045,0.485466,0.1,0.1,-134.905
5403,0.750861,2.25052e-05,1.94079e-07,2.45953,1.0597,1.57173,0.396526,0.1,0.1,-133.94
5404,0.750861,2.25052e-05,1.94079e-07,2.45953,1.0597,1.57173,0.396526,0.1,0.1,-133.94
5405,0.750861,2.25052e-05,1.94079e-07,2.45953,1.0597,1.57173,0.396526,0.1,0.1,-133.94
5406,0.768258,3.58571e-05,4.77399e-07,1.65683,1.02919,1.57782,0.388984,0.1,0.1,-135.816
5407,0.614246,0.000128718,2.30237e-07,1.9128,1.01461,1.55902,0.422736,0.1,0.1,-135.625
5408,0.625071,0.000161302,1.28197e-07,1.67909,0.961981,1.57868,0.396545,0.1,0.1,-135.184
5409,0.625071,0.000161302,1.28197e-07,1.67909,0.961981,1.57868,0.396545,0.1,0.1,-135.184
5410,0.625071,0.000161302,1.28197e-07,1.67909,0.961981,1.57868,0.396545,0.1,0.1,-135.184
5411,0.625071,0.000161302,1.28197e-07,1.67909,0.961981,1.57868,0.396545,0.1,0.1,-135.184
5412,0.625071,0.000161302,1.28197e-07,1.67909,0.961981,1.57868,0.396545,0.1,0.1,-135.184
5413,0.625071,0.000161302,1.28197e-07,1.67909,0.961981,1.57868,0.396545,0.1,0.1,-135.184
5414,0.590739,2.74382e-05,7.41664e-07,1.69607,0.944035,1.56725,0.521273,0.1,0.1,-134.224
5415,0.590739,2.74382e-05,7.41664e-07,1.69607,0.944035,1.56725,0.521273,0.1,0.1,-134.224
5416,0.586815,8.37284e-05,3.53957e-07,1.5292,0.933083,1.55323,0.415763,0.1,0.1,-134.912
5417,0.687756,0.00014795,2.78271e-07,1.5432,0.932339,1.55216,0.454364,0.1,0.1,-136.052
5418,0.734903,0.000116668,5.0694e-07,1.29487,0.932469,1.5604,0.393002,0.1,0.1,-134.491
5419,0.734903,0.000116668,5.0694e-07,1.29487,0.932469,1.5604,0.393002,0.1,0.1,-134.491
5420,0.734903,0.000116668,5.0694e-07,1.29487,0.932469,1.5604,0.393002,0.1,0.1,-134.491
5421,0.746938,3.41674e-05,1.17144e-06,0.984214,0.952162,1.57078,0.657798,0.1,0.1,-136.665
5422,0.746938,3.41674e-05,1.17144e-06,0.984214,0.952162,1.57078,0.657798,0.1,0.1,-136.665
5423,0.746938,3.41674e-05,1.17144e-06,0.984214,0.952162,1.57078,0.657798,0.1,0.1,-136.665
5424,0.704703,2.37059e-05,1.42804e-06,1.10733,0.941933,1.56262,0.536651,0.1,0.1,-136.968
5425,0.857843,0.00020358,3.94704e-07,0.825104,0.943995,1.56014,0.416155,0.1,0.1,-138.469
5426,0.972589,7.99529e-05,2.45279e-07,0.878703,0.987201,1.57021,0.401817,0.1,0.1,-134.708
5427,0.72916,0.000257863,1.66498e-06,0.841158,1.01543,1.57707,0.278284,0.1,0.1,-140.193
5428,0.72916,0.000257863,1.66498e-06,0.841158,1.01543,1.57707,0.278284,0.1,0.1,-140.193
5429,0.72916,0.000257863,1.66498e-06,0.841158,1.01543,1.57707,0.278284,0.1,0.1,-140.193
5430,0.72916,0.000257863,1.66498e-06,0.841158,1.01543,1.57707,0.278284,0.1,0.1,-140.193
5431,0.72916,0.000257863,1.66498e-06,0.841158,1.01543,1.57707,0.278284,0.1,0.1,-140.193
5432,0.72916,0.000257863,1.66498e-06,0.841158,1.01543,1.57707,0.278284,0.1,0.1,-140.193
5433,0.72916,0.000257863,1.66498e-06,0.841158,1.01543,1.57707,0.278284,0.1,0.1,-140.193
5434,0.72916,0.000257863,1.66498e-06,0.841158,1.01543,1.57707,0.278284,0.1,0.1,-140.193
5435,0.72916,0.000257863,1.66498e-06,0.841158,1.01543,1.57707,0.278284,0.1,0.1,-140.193
5436,0.72916,0.000257863,1.66498e-06,0.841158,1.01543,1.57707,0.278284,0.1,0.1,-140.193
5437,0.72916,0.000257863,1.66498e-06,0.841158,1.01543,1.57707,0.278284,0.1,0.1,-140.193
5438,0.72916,0.000257863,1.66498e-06,0.841158,1.01543,1.57707,0.278284,0.1,0.1,-140.193
5439,0.72916,0.000257863,1.66498e-06,0.841158,1.01543,1.57707,0.278284,0.1,0.1,-140.193
5440,0.72916,0.000257863,1.66498e-06,0.841158,1.01543,1.57707,0.278284,0.1,0.1,-140.193
5441,0.72916,0.000257863,1.66498e-06,0.841158,1.01543,1.57707,0.278284,0.1,0.1,-140.193
5442,0.72916,0.000257863,1.66498e-06,0.841158,1.01543,1.57707,0.278284,0.1,0.1,-140.193
5443,0.72916,0.000257863,1.66498e-06,0.841158,1.01543,1.57707,0.278284,0.1,0.1,-140.193
5444,0.72916,0.000257863,1.66498e-06,0.841158,1.01543,1.57707,0.278284,0.1,0.1,-140.193
5445,0.841155,0.000134653,1.69859e-06,0.750096,1.12265,1.5966,0.283279,0.1,0.1,-140.095
5446,0.841155,0.000134653,1.69859e-06,0.750096,1.12265,1.5966,0.283279,0.1,0.1,-140.095
5447,0.841155,0.000134653,1.69859e-06,0.750096,1.12265,1.5966,0.283279,0.1,0.1,-140.095
5448,0.841155,0.000134653,1.69859e-06,0.750096,1.12265,1.5966,0.283279,0.1,0.1,-140.095
5449,0.712815,8.21325e-05,2.01406e-07,0.912995,1.04347,1.57628,0.34791,0.1,0.1,-137.385
5450,0.712815,8.21325e-05,2.01406e-07,0.912995,1.04347,1.57628,0.34791,0.1,0.1,-137.385
5451,0.614658,9.10979e-05,3.85489e-07,0.934059,1.12754,1.61418,0.272747,0.1,0.1,-139.246
5452,0.614658,9.10979e-05,3.85489e-07,0.934059,1.12754,1.61418,0.272747,0.1,0.1,-139.246
5453,0.614658,9.10979e-05,3.85489e-07,0.934059,1.12754,1.61418,0.272747,0.1,0.1,-139.246
5454,0.564611,1.3333e-05,2.86769e-07,1.41066,1.16012,1.60014,0.346385,0.1,0.1,-134.849
5455,0.564611,1.3333e-05,2.86769e-07,1.41066,1.16012,1.60014,0.346385,0.1,0.1,-134.849
5456,0.564611,1.3333e-05,2.86769e-07,1.41066,1.16012,1.60014,0.346385,0.1,0.1,-134.849
5457,0.64586,6.95975e-05,3.26049e-06,0.768322,1.20662,1.55867,0.465895,0.1,0.1,-136.255
5458,0.616903,5.65091e-05,1.56741e-06,0.854412,1.22685,1.57959,0.493426,0.1,0.1,-135.43
5459,0.616903,5.65091e-05,1.56741e-06,0.854412,1.22685,1.57959,0.493426,0.1,0.1,-135.43
5460,0.616903,5.65091e-05,1.56741e-06,0.854412,1.22685,1.57959,0.493426,0.1,0.1,-135.43
5461,0.616903,5.65091e-05,1.56741e-06,0.854412,1.22685,1.57959,0.493426,0.1,0.1,-135.43
5462,0.616903,5.65091e-05,1.56741e-06,0.854412,1.22685,1.57959,0.493426,0.1,0.1,-135.43
5463,0.616903,5.65091e-05,1.56741e-06,0.854412,1.22685,1.57959,0.493426,0.1,0.1,-135.43
5464,0.596697,1.427e-05,8.55917e-07,1.12891,1.22016,1.56545,0.404408,0.1,0.1,-134.201
5465,0.725954,7.3002e-05,1.72849e-07,0.909672,1.15599,1.55192,0.319917,0.1,0.1,-134.061
5466,0.959697,0.000133343,2.05074e-07,0.802448,1.18232,1.5537,0.520369,0.1,0.1,-135.669
5467,0.674678,4.04476e-05,1.37363e-07,1.49627,1.06629,1.58986,0.39336,0.1,0.1,-132.556
5468,0.674678,4.04476e-05,1.37363e-07,1.49627,1.06629,1.58986,0.39336,0.1,0.1,-132.556
5469,0.557157,3.67889e-05,1.49041e-06,1.67326,1.1178,1.61709,0.428806,0.1,0.1,-131.915
5470,0.557157,3.67889e-05,1.49041e-06,1.67326,1.1178,1.61709,0.428806,0.1,0.1,-131.915
5471,0.571449,0.000110021,1.02491e-05,1.31287,1.22311,1.60487,0.433659,0.1,0.1,-134.346
5472,0.929354,5.3462e-05,9.03517e-05,1.04201,1.2289,1.6079,0.320352,0.1,0.1,-135.207
5473,0.929354,5.3462e-05,9.03517e-05,1.04201,1.2289,1.6079,0.320352,0.1,0.1,-135.207
5474,0.929354,5.3462e-05,9.03517e-05,1.04201,1.2289,1.6079,0.320352,0.1,0.1,-135.207
5475,0.929354,5.3462e-05,9.03517e-05,1.04201,1.2289,1.6079,0.320352,0.1,0.1,-135.207
5476,0.929354,5.3462e-05,9.03517e-05,1.04201,1.2289,1.6079,0.320352,0.1,0.1,-135.207
5477,0.929354,5.3462e-05,9.03517e-05,1.04201,1.2289,1.6079,0.320352,0.1,0.1,-135.207
5478,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5479,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5480,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5481,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5482,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5483,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5484,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5485,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5486,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5487,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5488,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5489,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5490,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5491,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5492,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5493,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5494,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5495,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5496,0.707124,5.74405e-05,5.72364e-05,1.28423,1.2264,1.60566,0.305716,0.1,0.1,-133.86
5497,0.64739,7.73234e-05,1.3357e-05,1.42511,1.22282,1.56452,0.308825,0.1,0.1,-132.954
5498,0.64739,7.73234e-05,1.3357e-05,1.42511,1.22282,1.56452,0.308825,0.1,0.1,-132.954
5499,0.662058,5.95298e-05,2.34459e-05,1.81315,1.04852,1.55072,0.354989,0.1,0.1,-132.931
5500,0.662058,5.95298e-05,2.34459e-05,1.81315,1.04852,1.55072,0.354989,0.1,0.1,-132.931
5501,0.662058,5.95298e-05,2.34459e-05,1.81315,1.04852,1.55072,0.354989,0.1,0.1,-132.931
5502,0.662058,5.95298e-05,2.34459e-05,1.81315,1.04852,1.55072,0.354989,0.1,0.1,-132.931
5503,0.662058,5.95298e-05,2.34459e-05,1.81315,1.04852,1.55072,0.354989,0.1,0.1,-132.931
5504,0.662058,5.95298e-05,2.34459e-05,1.81315,1.04852,1.55072,0.354989,0.1,0.1,-132.931
5505,0.662058,5.95298e-05,2.34459e-05,1.81315,1.04852,1.55072,0.354989,0.1,0.1,-132.931
5506,0.59769,7.91907e-05,1.86956e-05,1.56964,1.13708,1.5525,0.524218,0.1,0.1,-135.15
5507,0.59769,7.91907e-05,1.86956e-05,1.56964,1.13708,1.5525,0.524218,0.1,0.1,-135.15
5508,0.59769,7.91907e-05,1.86956e-05,1.56964,1.13708,1.5525,0.524218,0.1,0.1,-135.15
5509,0.59769,7.91907e-05,1.86956e-05,1.56964,1.13708,1.5525,0.524218,0.1,0.1,-135.15
5510,0.70279,0.000148955,6.92532e-06,1.53584,1.04683,1.55621,0.52002,0.1,0.1,-137.414
5511,0.70279,0.000148955,6.92532e-06,1.53584,1.04683,1.55621,0.52002,0.1,0.1,-137.414
5512,0.70279,0.000148955,6.92532e-06,1.53584,1.04683,1.55621,0.52002,0.1,0.1,-137.414
5513,0.70279,0.000148955,6.92532e-06,1.53584,1.04683,1.55621,0.52002,0.1,0.1,-137.414
5514,0.70279,0.000148955,6.92532e-06,1.53584,1.04683,1.55621,0.52002,0.1,0.1,-137.414
5515,0.792117,3.32498e-05,3.9237e-06,1.30955,1.11678,1.57088,0.650281,0.1,0.1,-136.747
5516,0.792117,3.32498e-05,3.9237e-06,1.30955,1.11678,1.57088,0.650281,0.1,0.1,-136.747
5517,0.792117,3.32498e-05,3.9237e-06,1.30955,1.11678,1.57088,0.650281,0.1,0.1,-136.747
5518,0.749116,6.18025e-05,8.93764e-06,1.52697,1.11384,1.61761,0.504656,0.1,0.1,-134.874
5519,0.749116,6.18025e-05,8.93764e-06,1.52697,1.11384,1.61761,0.504656,0.1,0.1,-134.874
5520,0.749116,6.18025e-05,8.93764e-06,1.52697,1.11384,1.61761,0.504656,0.1,0.1,-134.874
5521,0.597243,6.93888e-05,9.58808e-06,1.53853,1.09219,1.6162,0.602829,0.1,0.1,-134.815
5522,0.597243,6.93888e-05,9.58808e-06,1.53853,1.09219,1.6162,0.602829,0.1,0.1,-134.815
5523,0.597243,6.93888e-05,9.58808e-06,1.53853,1.09219,1.6162,0.602829,0.1,0.1,-134.815
5524,0.597243,6.93888e-05,9.58808e-06,1.53853,1.09219,1.6162,0.602829,0.1,0.1,-134.815
5525,0.564863,2.37365e-05,4.8194e-05,1.68977,1.209,1.60262,0.43304,0.1,0.1,-132.407
5526,0.564863,2.37365e-05,4.8194e-05,1.68977,1.209,1.60262,0.43304,0.1,0.1,-132.407
5527,0.564863,2.37365e-05,4.8194e-05,1.68977,1.209,1.60262,0.43304,0.1,0.1,-132.407
5528,0.705474,3.46914e-05,5.24285e-05,1.00299,1.21767,1.61892,0.461954,0.1,0.1,-133.987
5529,0.705474,3.46914e-05,5.24285e-05,1.00299,1.21767,1.61892,0.461954,0.1,0.1,-133.987
5530,0.693654,0.000105296,9.37839e-05,0.791027,1.20398,1.60144,0.406203,0.1,0.1,-136.823
5531,0.693654,0.000105296,9.37839e-05,0.791027,1.20398,1.60144,0.406203,0.1,0.1,-136.823
5532,0.693654,0.000105296,9.37839e-05,0.791027,1.20398,1.60144,0.406203,0.1,0.1,-136.823
5533,0.820514,4.21607e-05,3.91246e-05,0.756813,1.20391,1.61573,0.432757,0.1,0.1,-133.487
5534,0.820514,4.21607e-05,3.91246e-05,0.756813,1.20391,1.61573,0.432757,0.1,0.1,-133.487
5535,0.820514,4.21607e-05,3.91246e-05,0.756813,1.20391,1.61573,0.432757,0.1,0.1,-133.487
5536,0.820514,4.21607e-05,3.91246e-05,0.756813,1.20391,1.61573,0.432757,0.1,0.1,-133.487
5537,0.820514,4.21607e-05,3.91246e-05,0.756813,1.20391,1.61573,0.432757,0.1,0.1,-133.487
5538,0.866441,9.05991e-05,1.92744e-05,0.979908,0.990368,1.61967,0.344748,0.1,0.1,-134.612
5539,0.866441,9.05991e-05,1.92744e-05,0.979908,0.990368,1.61967,0.344748,0.1,0.1,-134.612
5540,0.866441,9.05991e-05,1.92744e-05,0.979908,0.990368,1.61967,0.344748,0.1,0.1,-134.612
5541,0.866441,9.05991e-05,1.92744e-05,0.979908,0.990368,1.61967,0.344748,0.1,0.1,-134.612
5542,0.866441,9.05991e-05,1.92744e-05,0.979908,0.990368,1.61967,0.344748,0.1,0.1,-134.612
5543,0.762104,7.89349e-05,1.28325e-05,1.17339,1.00126,1.58955,0.334981,0.1,0.1,-133.467
5544,0.762104,7.89349e-05,1.28325e-05,1.17339,1.00126,1.58955,0.334981,0.1,0.1,-133.467
5545,0.762104,7.89349e-05,1.28325e-05,1.17339,1.00126,1.58955,0.334981,0.1,0.1,-133.467
5546,0.762104,7.89349e-05,1.28325e-05,1.17339,1.00126,1.58955,0.334981,0.1,0.1,-133.467
5547,0.762104,7.89349e-05,1.28325e-05,1.17339,1.00126,1.58955,0.334981,0.1,0.1,-133.467
5548,0.762104,7.89349e-05,1.28325e-05,1.17339,1.00126,1.58955,0.334981,0.1,0.1,-133.467
5549,0.762104,7.89349e-05,1.28325e-05,1.17339,1.00126,1.58955,0.334981,0.1,0.1,-133.467
5550,0.762104,7.89349e-05,1.28325e-05,1.17339,1.00126,1.58955,0.334981,0.1,0.1,-133.467
5551,0.762104,7.89349e-05,1.28325e-05,1.17339,1.00126,1.58955,0.334981,0.1,0.1,-133.467
5552,0.762104,7.89349e-05,1.28325e-05,1.17339,1.00126,1.58955,0.334981,0.1,0.1,-133.467
5553,0.762104,7.89349e-05,1.28325e-05,1.17339,1.00126,1.58955,0.334981,0.1,0.1,-133.467
5554,0.762104,7.89349e-05,1.28325e-05,1.17339,1.00126,1.58955,0.334981,0.1,0.1,-133.467
5555,0.762104,7.89349e-05,1.28325e-05,1.17339,1.00126,1.58955,0.334981,0.1,0.1,-133.467
5556,0.873689,4.01922e-05,3.46397e-05,1.22689,1.00141,1.59997,0.369555,0.1,0.1,-132.914
5557,0.873689,4.01922e-05,3.46397e-05,1.22689,1.00141,1.59997,0.369555,0.1,0.1,-132.914
5558,0.873689,4.01922e-05,3.46397e-05,1.22689,1.00141,1.59997,0.369555,0.1,0.1,-132.914
5559,0.873689,4.01922e-05,3.46397e-05,1.22689,1.00141,1.59997,0.369555,0.1,0.1,-132.914
5560,0.661684,5.07708e-05,1.7556e-05,0.964341,1.12349,1.55729,0.342492,0.1,0.1,-134.22
5561,0.661684,5.07708e-05,1.7556e-05,0.964341,1.12349,1.55729,0.342492,0.1,0.1,-134.22
5562,0.661684,5.07708e-05,1.7556e-05,0.964341,1.12349,1.55729,0.342492,0.1,0.1,-134.22
5563,0.661684,5.07708e-05,1.7556e-05,0.964341,1.12349,1.55729,0.342492,0.1,0.1,-134.22
5564,0.661684,5.07708e-05,1.7556e-05,0.964341,1.12349,1.55729,0.342492,0.1,0.1,-134.22
5565,0.661684,5.07708e-05,1.7556e-05,0.964341,1.12349,1.55729,0.342492,0.1,0.1,-134.22
5566,0.661684,5.07708e-05,1.7556e-05,0.964341,1.12349,1.55729,0.342492,0.1,0.1,-134.22
5567,0.661684,5.07708e-05,1.7556e-05,0.964341,1.12349,1.55729,0.342492,0.1,0.1,-134.22
5568,0.661684,5.07708e-05,1.7556e-05,0.964341,1.12349,1.55729,0.342492,0.1,0.1,-134.22
5569,0.661684,5.07708e-05,1.7556e-05,0.964341,1.12349,1.55729,0.342492,0.1,0.1,-134.22
5570,0.661684,5.07708e-05,1.7556e-05,0.964341,1.12349,1.55729,0.342492,0.1,0.1,-134.22
5571,0.661684,5.07708e-05,1.7556e-05,0.964341,1.12349,1.55729,0.342492,0.1,0.1,-134.22
5572,0.661684,5.07708e-05,1.7556e-05,0.964341,1.12349,1.55729,0.342492,0.1,0.1,-134.22
5573,0.620348,1.14517e-05,2.05387e-05,1.67042,1.20769,1.55303,0.277317,0.1,0.1,-132.674
5574,0.620348,1.14517e-05,2.05387e-05,1.67042,1.20769,1.55303,0.277317,0.1,0.1,-132.674
5575,0.620348,1.14517e-05,2.05387e-05,1.67042,1.20769,1.55303,0.277317,0.1,0.1,-132.674
5576,0.620348,1.14517e-05,2.05387e-05,1.67042,1.20769,1.55303,0.277317,0.1,0.1,-132.674
5577,0.620348,1.14517e-05,2.05387e-05,1.67042,1.20769,1.55303,0.277317,0.1,0.1,-132.674
5578,0.620348,1.14517e-05,2.05387e-05,1.67042,1.20769,1.55303,0.277317,0.1,0.1,-132.674
5579,0.620348,1.14517e-05,2.05387e-05,1.67042,1.20769,1.55303,0.277317,0.1,0.1,-132.674
5580,0.620348,1.14517e-05,2.05387e-05,1.67042,1.20769,1.55303,0.277317,0.1,0.1,-132.674
5581,0.702024,4.01915e-06,1.18704e-05,1.60057,1.21719,1.55362,0.332391,0.1,0.1,-132.356
5582,0.631411,7.51217e-06,3.12277e-05,1.28157,1.19849,1.56823,0.261183,0.1,0.1,-135.056
5583,0.631411,7.51217e-06,3.12277e-05,1.28157,1.19849,1.56823,0.261183,0.1,0.1,-135.056
5584,0.631411,7.51217e-06,3.12277e-05,1.28157,1.19849,1.56823,0.261183,0.1,0.1,-135.056
5585,0.631411,7.51217e-06,3.12277e-05,1.28157,1.19849,1.56823,0.261183,0.1,0.1,-135.056
5586,0.749675,2.76691e-06,1.32197e-05,1.27472,1.19706,1.58972,0.296884,0.1,0.1,-132.461
5587,0.749675,2.76691e-06,1.32197e-05,1.27472,1.19706,1.58972,0.296884,0.1,0.1,-132.461
5588,0.749675,2.76691e-06,1.32197e-05,1.27472,1.19706,1.58972,0.296884,0.1,0.1,-132.461
5589,0.809679,1.46125e-06,3.48909e-05,1.19135,1.16638,1.55208,0.333329,0.1,0.1,-132.616
5590,0.809679,1.46125e-06,3.48909e-05,1.19135,1.16638,1.55208,0.333329,0.1,0.1,-132.616
5591,0.809679,1.46125e-06,3.48909e-05,1.19135,1.16638,1.55208,0.333329,0.1,0.1,-132.616
5592,0.809679,1.46125e-06,3.48909e-05,1.19135,1.16638,1.55208,0.333329,0.1,0.1,-132.616
5593,0.809679,1.46125e-06,3.48909e-05,1.19135,1.16638,1.55208,0.333329,0.1,0.1,-132.616
5594,0.809679,1.46125e-06,3.48909e-05,1.19135,1.16638,1.55208,0.333329,0.1,0.1,-132.616
5595,0.809679,1.46125e-06,3.48909e-05,1.19135,1.16638,1.55208,0.333329,0.1,0.1,-132.616
5596,0.809679,1.46125e-06,3.48909e-05,1.19135,1.16638,1.55208,0.333329,0.1,0.1,-132.616
5597,0.809679,1.46125e-06,3.48909e-05,1.19135,1.16638,1.55208,0.333329,0.1,0.1,-132.616
5598,0.717829,1.34608e-06,2.76802e-05,1.08745,1.21838,1.56401,0.370064,0.1,0.1,-131.676
5599,0.717829,1.34608e-06,2.76802e-05,1.08745,1.21838,1.56401,0.370064,0.1,0.1,-131.676
5600,0.717829,1.34608e-06,2.76802e-05,1.08745,1.21838,1.56401,0.370064,0.1,0.1,-131.676
